1.161665374590000077e+01,1.180504684719999986e+01
5.868665166789999610e+00,9.447908864440000443e+00
1.368656734220000004e+01,9.148911919979999752e+00
1.471306941069999930e+01,9.118595617960000510e+00
1.725140112140000070e+01,9.631745200490000158e+00
3.251199874540000145e+00,1.223318125930000022e+01
8.660103192570000274e+00,1.201516166889999937e+01
9.434868638199999324e+00,1.580266173080000058e+01
1.393519567659999936e+01,6.460767172919999801e+00
8.868938436949999726e+00,1.924723732809999888e+01
1.002385578119999998e+01,1.375098504620000028e+01
2.393225807669999927e+00,1.798429493949999980e+01
1.499380828980000047e+01,1.299018622260000022e+01
9.948553541540000822e+00,1.049928698139999916e+01
1.366869438159999994e+01,1.316084668370000088e+01
1.288472014429999923e+01,9.918230473719999551e+00
8.479208977769999933e+00,7.951856145749999882e+00
2.164634168700000139e+00,8.641258114110000221e+00
1.416379785670000047e+01,8.452814186930000417e+00
6.916898531140000195e+00,8.292123020069999129e+00
9.161019945710000556e+00,2.236571501909999871e+00
1.024793212950000054e+01,6.413158450340000094e+00
7.451415684789999716e+00,4.492730647480000172e+00
6.442004282900000156e+00,6.886701392620000028e+00
6.310351931689999638e+00,1.512662244849999915e+01
1.169119423969999971e+01,1.136274317510000031e+01
7.651867340469999945e+00,8.618777735480000146e+00
8.176190295639999661e+00,2.937997271870000038e+00
4.602580740759999678e+00,4.572151096039999807e+00
9.099402985630000273e+00,9.674784056880000094e+00
6.367608395539999799e-01,1.803655137539999842e+01
4.507980385339999785e+00,1.445882705740000063e+01
9.735744888259999286e+00,5.353171051450000384e+00
1.082628128780000054e+01,1.399807768490000015e+01
1.633212353420000085e+01,1.211996339909999953e+01
4.971038156759999715e+00,1.751114591039999979e+01
8.304086331940000676e+00,1.390965282350000010e+01
5.913996088760000269e+00,9.980303513679999128e+00
9.407424700640000026e+00,8.854213743060000752e+00
1.442426232570000089e+01,1.071335274429999984e+01
1.147647854390000077e+01,8.927598175460000007e+00
1.072528434740000058e+01,7.128829490490000254e+00
1.206081837700000037e+01,1.207878510930000004e+01
1.014101961130000085e+01,2.281498466730000008e+00
1.157048350970000072e+01,6.304556157849999565e+00
3.515254325429999938e+00,1.264646137929999981e+01
1.396125859370000022e+01,1.177151685209999954e+01
1.054317835480000021e+01,2.000000000000000111e-01
1.351523167919999935e+01,1.740621059700000117e+01
1.408200954650000014e+01,8.456165137290000189e+00
1.233698464209999912e+01,9.934238831400000080e+00
9.656826205090000670e+00,9.650010056550000215e+00
8.367728685559999491e+00,1.206553124899999929e+01
4.287154804870000113e+00,4.024142765449999715e+00
5.552703341479999999e+00,1.000803740449999957e+01
8.306759291869999728e+00,1.427387054529999943e+01
1.267649787869999933e+01,1.210060052030000044e+01
1.201140029049999924e+01,1.779016165379999848e+01
9.998050906790000525e+00,8.695995308200000551e+00
1.023622319649999923e+01,1.546339604659999978e+01
8.852887648799999454e+00,8.758184661399999626e+00
3.345605214639999936e+00,5.400587656349999932e+00
3.629629378300000209e+00,1.183862842499999957e+01
9.077413433309999391e+00,9.117229388880000229e+00
1.155788542860000057e+01,1.294966790460000006e+01
1.333947382000000026e+01,1.246931336789999989e+01
1.058956322010000051e+01,1.765069331680000175e+01
1.682131304319999998e+01,1.000938988549999920e+01
8.573773687790000153e+00,1.304211687659999974e+01
1.233515512429999994e+01,1.137187802210000065e+01
7.108979581459999864e+00,1.194390904499999984e+01
8.459485897209999550e+00,1.760531004879999983e+01
9.125634675380000616e+00,1.058757427789999994e+01
1.276430729720000024e+01,9.104110235980000354e+00
4.495001573960000218e-01,1.746534613389999890e+01
1.411784170379999992e+01,7.697932968819999999e+00
7.161917863210000235e+00,8.475317107649999571e+00
8.566547967680000042e+00,5.869312349370000348e+00
8.566912237069999492e+00,1.527966889510000037e+01
6.347777349500000277e+00,7.642785741510000008e+00
8.074563281750000598e+00,1.559282631149999965e+01
1.111332616800000039e+01,1.330814547109999957e+01
8.613308636159999310e+00,1.249482913369999970e+01
1.092869896260000040e+01,6.249652245320000077e+00
5.261553605849999649e+00,1.301814504410000062e+01
9.177089457399999262e+00,6.974725569580000339e+00
1.222955764880000018e+01,9.082888319260000287e+00
1.611038124059999888e+01,1.253541807160000054e+01
4.179800752200000247e+00,1.007465313209999991e+01
8.498592556720000246e+00,8.477549833799999490e+00
6.638903839170000154e+00,1.112181984749999941e+01
6.472180891609999875e+00,1.413669653330000031e+01
6.542569136960000087e+00,6.127993359639999582e+00
4.625800362359999696e+00,1.053273575789999938e+01
1.430602346290000071e+01,1.142400466419999994e+01
1.036822772979999918e+01,1.156756740249999993e+01
1.041440835859999936e+01,3.060038355830000167e+00
1.171019135300000080e+01,7.573789554080000208e+00
8.556411258389999830e+00,5.060043681019999795e+00
5.677889131279999724e+00,5.788921951269999866e+00
1.468925487679999975e+01,1.164677071720000079e+01
6.112022955989999673e+00,6.632390680390000348e+00
1.250805027540000047e+01,4.718900839909999867e+00
7.083712655890000320e+00,8.530739085220000462e+00
3.977740934199999856e+00,3.963812588420000171e+00
1.653171883910000028e+00,9.373307609259999396e+00
6.483830343360000192e+00,4.164648965439999628e+00
1.807126875450000014e+01,1.129828181459999970e+00
1.833188096900000019e+01,1.023439147799999915e+01
3.798933515329999899e+00,1.236515910650000016e+01
8.717350487470000076e+00,8.737993133939999879e+00
1.287915023210000065e+01,6.035595095329999715e+00
1.152080247259999979e+01,1.084678223569999922e+01
7.993715612389999947e+00,6.705164980130000174e+00
1.477620851620000053e+01,9.833814609010000041e+00
1.515559823190000088e+01,3.000883222360000158e+00
1.252430103830000085e+01,1.376606725020000077e+01
9.215798291289999611e+00,1.480056583210000021e+01
1.347327720110000016e+01,1.566885161219999922e+01
1.000152320619999990e+01,8.088021141149999593e+00
9.041830570640000175e+00,6.221465235190000165e+00
1.016581253550000064e+01,3.827871195540000215e+00
1.965699342399999949e+01,2.246500327520000084e+01
1.445809962200000065e+01,9.792122949439999502e+00
1.857809866350000050e+01,5.627997737350000307e+00
1.107146026490000068e+01,6.193503796879999967e+00
1.407642547570000069e+01,1.024782415139999969e+01
1.708515950270000161e+01,1.450188925480000002e+01
1.781656760579999998e+00,1.640557915389999977e+01
1.015029802629999978e+01,4.603002623379999769e-01
9.874247087160000547e+00,1.009745669269999979e+01
1.131165925670000050e+01,9.723137461109999435e+00
7.915992320690000028e+00,1.902662566929999954e+01
8.644669555769999292e+00,1.058745187329999915e+01
1.202929014559999921e+01,5.855048990650000285e+00
6.947201304970000102e+00,1.518214080719999970e+01
9.316319620110000699e+00,1.255494354450000039e+01
1.085650451260000082e+01,2.000000000000000111e-01
7.037142417810000161e+00,1.254368916580000004e+01
5.482407763150000335e+00,5.044979004380000021e+00
1.531281927180000046e+01,9.248240324359999320e+00
1.005289584970000050e+01,8.104329462580000865e+00
9.444847861050000404e+00,8.130542836949999241e+00
2.056296881979999824e+00,1.198030826429999962e+01
1.524307002049999937e+01,9.678952374459999675e+00
7.875292855389999680e+00,1.030189485890000078e+01
